batch,model,widthLoIn,widthHiIn,styleCount,styles
range1,,152,156,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,156,157,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,157,161,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,161,162,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,162,164,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,164,166,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,166,168,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,168,169,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,169,173,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,173,174,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,174,176,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,176,181,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,181,182,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range1,,182,184,0,
range2,,184,185,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,185,186,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,186,187,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,187,188,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,188,190,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,190,191,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,191,193,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,193,194,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,194,197,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,197,198,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,198,200,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,200,202,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,202,204,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,204,205,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,205,209,6,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,209,210,6,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,210,211,6,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,211,212,6,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,212,213,6,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,213,214,6,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,214,216,6,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,216,217,6,T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,217,218,5,T2.5x18EverySection | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range2,,218,220,0,
range3,,220,221,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,221,222,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,222,223,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,223,224,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,224,227,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,227,228,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,228,229,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,229,230,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,230,232,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,232,233,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,233,234,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,234,235,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,235,236,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,236,237,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,237,238,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,238,239,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,239,240,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,240,241,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,241,244,4,T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,244,245,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,245,246,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,246,248,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,248,250,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range3,,250,252,0,
range4,,252,253,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,253,254,2,T3.625x18EverySection | T4.0x16EverySection
range4,,254,255,2,T3.625x18EverySection | T4.0x16EverySection
range4,,255,256,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,256,257,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,257,258,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,258,259,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,259,261,3,T3.625x18EverySection | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
range4,,261,262,2,T3.625x18EverySection | T4.0x16EverySection
range4,,262,263,2,T3.625x18EverySection | T4.0x16EverySection
range4,,263,264,2,T3.625x18EverySection | T4.0x16EverySection
range4,,264,265,1,T4.0x16EverySection
range4,,265,266,1,T4.0x16EverySection
range4,,266,268,1,T4.0x16EverySection
range4,,268,269,1,T4.0x16EverySection
range4,,269,270,1,T4.0x16EverySection
range4,,270,271,1,T4.0x16EverySection
range4,,271,272,1,T4.0x16EverySection
range4,,272,275,1,T4.0x16EverySection
range4,,275,276,1,T4.0x16EverySection
range4,,276,277,1,T4.0x16EverySection
range4,,277,278,1,T4.0x16EverySection
range4,,278,280,1,T4.0x16EverySection
range4,,280,281,0,
range5,,281,282,1,T4.0x16EverySection
range5,,282,283,1,T4.0x16EverySection
range5,,283,286,1,T4.0x16EverySection
range5,,286,287,1,T4.0x16EverySection
range5,,288,289,1,T4.0x16EverySection
range5,,287,288,1,T4.0x16EverySection
range5,,289,290,2,T4.0x16EverySection | EXCEEDS_CAPACITY
range5,,290,294,2,T4.0x16EverySection | EXCEEDS_CAPACITY
range5,,294,295,2,T4.0x16EverySection | EXCEEDS_CAPACITY
range5,,295,296,2,T4.0x16EverySection | EXCEEDS_CAPACITY
range5,,296,299,1,T4.0x16EverySection
range5,,299,300,1,HatTruss
range5,,300,301,1,HatTruss
range5,,301,302,1,HatTruss
range5,,302,304,1,HatTruss
range5,,304,305,1,HatTruss
range5,,305,306,1,HatTruss
range5,,306,307,1,HatTruss
range5,,307,308,1,HatTruss
range5,,308,310,1,HatTruss
range5,,310,312,1,HatTruss
range5,,312,313,1,HatTruss
range5,,313,314,1,HatTruss
range5,,314,316,0,
range6,,316,322,1,HatTruss
range6,,322,323,1,HatTruss
range6,,323,324,1,HatTruss
range6,,324,325,1,HatTruss
range6,,325,329,1,HatTruss
range6,,329,330,1,HatTruss
range6,,330,331,1,HatTruss
range6,,331,332,1,HatTruss
range6,,332,333,1,HatTruss
range6,,333,334,1,HatTruss
range6,,334,335,1,HatTruss
range6,,335,338,1,HatTruss_UbarTruss
range6,,338,340,1,HatTruss_UbarTruss
range6,,340,341,1,HatTruss_UbarTruss
range6,,341,342,1,HatTruss_UbarTruss
range6,,342,346,1,HatTruss_UbarTruss
range6,,346,347,1,HatTruss_UbarTruss
range6,,347,348,1,HatTruss_UbarTruss
range6,,348,349,1,HatTruss_UbarTruss
range6,,349,350,1,HatTruss_UbarTruss
range6,,350,351,1,HatTruss_UbarTruss
range6,,351,352,1,HatTruss_UbarTruss
range6,,352,355,1,HatTruss_UbarTruss
range6,,355,360,0,
range7,,360,361,1,HatTruss_UbarTruss
range7,,361,362,1,HatTruss_UbarTruss
range7,,362,363,1,HatTruss_UbarTruss
range7,,363,364,1,HatTruss_UbarTruss
range7,,364,368,1,HatTruss_UbarTruss
range7,,368,369,1,HatTruss_UbarTruss
range7,,369,370,1,HatTruss_UbarTruss
range7,,370,374,1,HatTruss_UbarTruss
range7,,374,376,1,HatTruss_UbarTruss
range7,,376,386,1,HatTruss_UbarTruss
range7,,386,390,1,HatTruss_UbarTruss
range7,,390,400,1,HatTruss_UbarTruss
range7,,400,403,1,EXCEEDS_CAPACITY
range7,,403,405,1,EXCEEDS_CAPACITY
range7,,405,408,1,EXCEEDS_CAPACITY
range7,,408,409,1,EXCEEDS_CAPACITY
range7,,409,410,1,EXCEEDS_CAPACITY
range7,,410,422,1,EXCEEDS_CAPACITY
range7,,422,432,1,EXCEEDS_CAPACITY
range7,,432,462,1,EXCEEDS_CAPACITY
range7,,462,479,1,EXCEEDS_CAPACITY
range7,,479,482,11,None | T2.5x18Top | T2.5x18TopBtmLTE5SEC | T2.5x18TopBtmEvery2ndGT5SEC | T2.5x18EverySection | T3.625x18TopBtmLTE5SEC | T3.625x18TopBtmEvery2ndGT5SEC | T3.625x18EverySection | T4.0x16TopBtmLTE5SEC | T4.0x16TopBtmEvery2ndGT5EC | T4.0x16EverySection
